lemma,pos,gender,level,ipa,meaning_zh,meaning_en,example_es,example_zh,image_file,tags,exam_tags,distractor_1,distractor_2,distractor_3,copyright_note
huevo,n,m,A2,,蛋,huevo,Contexto: huevo.,例句待内容组补充（huevo）。,huevo.jpg,A2|n|日常,专四,夫妻,地区,计划,词库自动生成_待内容组校对
inmediato,adj,n/a,A2,,即时,inmediato,Contexto: inmediato.,例句待内容组补充（inmediato）。,inmediato.jpg,A2|adj|日常,专四,化妆品,部门,紧急情况,词库自动生成_待内容组校对
famoso,adj,n/a,A2,,著名的,famoso,Contexto: famoso.,例句待内容组补充（famoso）。,famoso.jpg,A2|adj|日常,专四,habilidad（待校对）,reino（待校对）,princesa（待校对）,词库自动生成_待内容组校对
debajo,adv,n/a,A2,,以下,debajo,Contexto: debajo.,例句待内容组补充（debajo）。,debajo.jpg,A2|adv|日常,专四,射击,以前的,conceder（待校对）,词库自动生成_待内容组校对
página,n,f,A2,,页,página,Contexto: página.,例句待内容组补充（página）。,página.jpg,A2|n|日常,专四,efectivo（待校对）,岛,放,词库自动生成_待内容组校对
separar,v,n/a,A2,,分离,separar,Contexto: separar.,例句待内容组补充（separar）。,separar.jpg,A2|v|变位|日常,专四,提取,逃跑,演员,词库自动生成_待内容组校对
enseguida,adv,n/a,A2,,立即地,enseguida,Contexto: enseguida.,例句待内容组补充（enseguida）。,enseguida.jpg,A2|adv|日常,专四,销售,特点,英雄,词库自动生成_待内容组校对
gato,n,m,A2,,猫,gato,Contexto: gato.,例句待内容组补充（gato）。,gato.jpg,A2|n|日常,专四,ejecutivo（待校对）,实验室,鞋,词库自动生成_待内容组校对
fiscal,adj,n/a,A2,,财,fiscal,Contexto: fiscal.,例句待内容组补充（fiscal）。,fiscal.jpg,A2|adj|日常,专四,superficie（待校对）,发展,教育,词库自动生成_待内容组校对
personaje,n,m,A2,,特点,personaje,Contexto: personaje.,例句待内容组补充（personaje）。,personaje.jpg,A2|n|日常,专四,对不起,干净的,迈克尔,词库自动生成_待内容组校对
período,n,m,A2,,时期,período,Contexto: período.,例句待内容组补充（período）。,período.jpg,A2|n|日常,专四,磁盘,后部,descanso（待校对）,词库自动生成_待内容组校对
voto,n,m,A2,,投票,voto,Contexto: voto.,例句待内容组补充（voto）。,voto.jpg,A2|n|日常,专四,木板,多少,bola（待校对）,词库自动生成_待内容组校对
expresar,v,n/a,A2,,表达,expresar,Contexto: expresar.,例句待内容组补充（expresar）。,expresar.jpg,A2|v|变位|日常,专四,子弹,cómodo（待校对）,展示,词库自动生成_待内容组校对
nueve,n,n/a,A2,,九,nueve,Contexto: nueve.,例句待内容组补充（nueve）。,nueve.jpg,A2|n|日常,专四,提出,借,百,词库自动生成_待内容组校对
fijar,v,n/a,A2,,放,fijar,Contexto: fijar.,例句待内容组补充（fijar）。,fijar.jpg,A2|v|变位|日常,专四,陈述,熟悉的,letra（待校对）,词库自动生成_待内容组校对
fumar,v,n/a,A2,,抽烟,fumar,Contexto: fumar.,例句待内容组补充（fumar）。,fumar.jpg,A2|v|变位|日常,专四,椅子,就业,主题,词库自动生成_待内容组校对
mejorar,v,n/a,A2,,提升,mejorar,Contexto: mejorar.,例句待内容组补充（mejorar）。,mejorar.jpg,A2|v|变位|日常,专四,化妆品,开始,indio（待校对）,词库自动生成_待内容组校对
sexual,adj,n/a,A2,,性的,sexual,Contexto: sexual.,例句待内容组补充（sexual）。,sexual.jpg,A2|adj|日常,专四,呃,inglaterra（待校对）,útil（待校对）,词库自动生成_待内容组校对
herida,n,f,A2,,伤口,herida,Contexto: herida.,例句待内容组补充（herida）。,herida.jpg,A2|n|日常,专四,paseo（待校对）,特点,命令,词库自动生成_待内容组校对
adentro,adv,n/a,A2,,里面,adentro,Contexto: adentro.,例句待内容组补充（adentro）。,adentro.jpg,A2|adv|日常,专四,阴影,通知,确认,词库自动生成_待内容组校对
premio,n,m,A2,,奖,premio,Contexto: premio.,例句待内容组补充（premio）。,premio.jpg,A2|n|日常,专四,claramente（待校对）,任何,骨,词库自动生成_待内容组校对
notar,v,n/a,A2,,注意,notar,Contexto: notar.,例句待内容组补充（notar）。,notar.jpg,A2|v|变位|日常,专四,电视,表明,同事,词库自动生成_待内容组校对
francia,n,f,A2,,法国,francia,Contexto: francia.,例句待内容组补充（francia）。,francia.jpg,A2|n|日常,专四,fresco（待校对）,性的,candidato（待校对）,词库自动生成_待内容组校对
felicidad,n,f,A2,,幸福,felicidad,Contexto: felicidad.,例句待内容组补充（felicidad）。,felicidad.jpg,A2|n|日常,专四,目的,感兴趣的,展示,词库自动生成_待内容组校对
educación,n,f,A2,,教育,educación,Contexto: educación.,例句待内容组补充（educación）。,educación.jpg,A2|n|日常,专四,触碰,cargar（待校对）,identidad（待校对）,词库自动生成_待内容组校对
roto,adj,n/a,A2,,破碎的,roto,Contexto: roto.,例句待内容组补充（roto）。,roto.jpg,A2|adj|日常,专四,海岸,cargar（待校对）,建筑,词库自动生成_待内容组校对
propósito,n,m,A2,,目的,propósito,Contexto: propósito.,例句待内容组补充（propósito）。,propósito.jpg,A2|n|日常,专四,金子,感觉,operar（待校对）,词库自动生成_待内容组校对
contratar,v,n/a,A2,,聘请,contratar,Contexto: contratar.,例句待内容组补充（contratar）。,contratar.jpg,A2|v|变位|日常,专四,就业,裙子,compromiso（待校对）,词库自动生成_待内容组校对
artista,n,f,A2,,艺术家,artista,Contexto: artista.,例句待内容组补充（artista）。,artista.jpg,A2|n|日常,专四,financiero（待校对）,按,场景,词库自动生成_待内容组校对
técnico,adj,n/a,A2,,技术的,técnico,Contexto: técnico.,例句待内容组补充（técnico）。,técnico.jpg,A2|adj|日常,专四,experto（待校对）,石头,pesado（待校对）,词库自动生成_待内容组校对
costa,n,f,A2,,海岸,costa,Contexto: costa.,例句待内容组补充（costa）。,costa.jpg,A2|n|日常,专四,跳,合适的,猫,词库自动生成_待内容组校对
tribunal,n,n/a,A2,,法庭,tribunal,Contexto: tribunal.,例句待内容组补充（tribunal）。,tribunal.jpg,A2|n|日常,专四,确认,实践,牛奶,词库自动生成_待内容组校对
santo,n,m,A2,,圣,santo,Contexto: santo.,例句待内容组补充（santo）。,santo.jpg,A2|n|日常,专四,helado（待校对）,确实,tratado（待校对）,词库自动生成_待内容组校对
apuntar,v,n/a,A2,,目的,apuntar,Contexto: apuntar.,例句待内容组补充（apuntar）。,apuntar.jpg,A2|v|变位|日常,专四,命令,教育,ciego（待校对）,词库自动生成_待内容组校对
asumir,v,n/a,A2,,认为,asumir,Contexto: asumir.,例句待内容组补充（asumir）。,asumir.jpg,A2|v|变位|日常,专四,信仰,逮捕,arrastrar（待校对）,词库自动生成_待内容组校对
capacidad,n,f,A2,,能力,capacidad,Contexto: capacidad.,例句待内容组补充（capacidad）。,capacidad.jpg,A2|n|日常,专四,actuación（待校对）,同事,齿,词库自动生成_待内容组校对
término,n,m,A2,,学期,término,Contexto: término.,例句待内容组补充（término）。,término.jpg,A2|n|日常,专四,山,回答,上校,词库自动生成_待内容组校对
julio,n,m,A2,,七月,julio,Contexto: julio.,例句待内容组补充（julio）。,julio.jpg,A2|n|日常,专四,método（待校对）,哀叹,etapa（待校对）,词库自动生成_待内容组校对
peter,adv,n/a,A2,,彼得,peter,Contexto: peter.,例句待内容组补充（peter）。,peter.jpg,A2|adv|日常,专四,鬼,hoja（待校对）,肉,词库自动生成_待内容组校对
pieza,n,f,A2,,部分,pieza,Contexto: pieza.,例句待内容组补充（pieza）。,pieza.jpg,A2|n|日常,专四,agujero（待校对）,添加,吻,词库自动生成_待内容组校对
teoría,n,f,A2,,理论,teoría,Contexto: teoría.,例句待内容组补充（teoría）。,teoría.jpg,A2|n|日常,专四,地区,obviamente（待校对）,风,词库自动生成_待内容组校对
puro,adj,n/a,A2,,纯的,puro,Contexto: puro.,例句待内容组补充（puro）。,puro.jpg,A2|adj|日常,专四,comportamiento（待校对）,encantador（待校对）,邮政,词库自动生成_待内容组校对
domingo,n,m,A2,,星期日,domingo,Contexto: domingo.,例句待内容组补充（domingo）。,domingo.jpg,A2|n|日常,专四,盘子,imponer（待校对）,已婚,词库自动生成_待内容组校对
exacto,adj,n/a,A2,,精确的,exacto,Contexto: exacto.,例句待内容组补充（exacto）。,exacto.jpg,A2|adj|日常,专四,记者,formación（待校对）,代码,词库自动生成_待内容组校对
soñar,v,n/a,A2,,梦,soñar,Contexto: soñar.,例句待内容组补充（soñar）。,soñar.jpg,A2|v|变位|日常,专四,线索,入口,comportamiento（待校对）,词库自动生成_待内容组校对
paul,adv,n/a,A2,,保罗,paul,Contexto: paul.,例句待内容组补充（paul）。,paul.jpg,A2|adv|日常,专四,地区,移动,jurado（待校对）,词库自动生成_待内容组校对
tarea,n,f,A2,,任务,tarea,Contexto: tarea.,例句待内容组补充（tarea）。,tarea.jpg,A2|n|日常,专四,斗争,jim（待校对）,尸体,词库自动生成_待内容组校对
sonido,n,m,A2,,声音,sonido,Contexto: sonido.,例句待内容组补充（sonido）。,sonido.jpg,A2|n|日常,专四,pesado（待校对）,裙子,secundario（待校对）,词库自动生成_待内容组校对
bosque,n,n/a,A2,,森林,bosque,Contexto: bosque.,例句待内容组补充（bosque）。,bosque.jpg,A2|n|日常,专四,alimento（待校对）,italiano（待校对）,confesar（待校对）,词库自动生成_待内容组校对
encantado,adj,n/a,A2,,高兴极了,encantado,Contexto: encantado.,例句待内容组补充（encantado）。,encantado.jpg,A2|adj|日常,专四,态度,同意,atravesar（待校对）,词库自动生成_待内容组校对
atrever,v,n/a,A2,,敢,atrever,Contexto: atrever.,例句待内容组补充（atrever）。,atrever.jpg,A2|v|变位|日常,专四,笔记,富有的,比塞塔,词库自动生成_待内容组校对
regreso,n,m,A2,,返回,regreso,Contexto: regreso.,例句待内容组补充（regreso）。,regreso.jpg,A2|n|日常,专四,赌注,提议,你,词库自动生成_待内容组校对
venta,n,f,A2,,销售,venta,Contexto: venta.,例句待内容组补充（venta）。,venta.jpg,A2|n|日常,专四,科学,生病的,虚弱的,词库自动生成_待内容组校对
solución,n,f,A2,,解决方案,solución,Contexto: solución.,例句待内容组补充（solución）。,solución.jpg,A2|n|日常,专四,增加,自然,山,词库自动生成_待内容组校对
apagar,v,n/a,A2,,关,apagar,Contexto: apagar.,例句待内容组补充（apagar）。,apagar.jpg,A2|v|变位|日常,专四,意识,empleado（待校对）,reino（待校对）,词库自动生成_待内容组校对
documento,n,m,A2,,文档,documento,Contexto: documento.,例句待内容组补充（documento）。,documento.jpg,A2|n|日常,专四,座位,受伤的,虚弱的,词库自动生成_待内容组校对
nación,n,f,A2,,国家,nación,Contexto: nación.,例句待内容组补充（nación）。,nación.jpg,A2|n|日常,专四,他妈的,闻,面试,词库自动生成_待内容组校对
cuadro,n,m,A2,,图表,cuadro,Contexto: cuadro.,例句待内容组补充（cuadro）。,cuadro.jpg,A2|n|日常,专四,放,绝对,借,词库自动生成_待内容组校对
registro,n,m,A2,,记录,registro,Contexto: registro.,例句待内容组补充（registro）。,registro.jpg,A2|n|日常,专四,cómodo（待校对）,要求,conflicto（待校对）,词库自动生成_待内容组校对
tardar,v,n/a,A2,,晚的,tardar,Contexto: tardar.,例句待内容组补充（tardar）。,tardar.jpg,A2|v|变位|日常,专四,经济,足球,展示,词库自动生成_待内容组校对
nene,n,n/a,A2,,婴儿,nene,Contexto: nene.,例句待内容组补充（nene）。,nene.jpg,A2|n|日常,专四,受伤的,担心的,开始,词库自动生成_待内容组校对
vecino,n,m,A2,,邻居,vecino,Contexto: vecino.,例句待内容组补充（vecino）。,vecino.jpg,A2|n|日常,专四,命令,分享,característica（待校对）,词库自动生成_待内容组校对
temprano,adv,n/a,A2,,早期的,temprano,Contexto: temprano.,例句待内容组补充（temprano）。,temprano.jpg,A2|adv|日常,专四,开玩笑,忙碌的,脸,词库自动生成_待内容组校对
distancia,n,f,A2,,距离,distancia,Contexto: distancia.,例句待内容组补充（distancia）。,distancia.jpg,A2|n|日常,专四,存活,仅有的,除了,词库自动生成_待内容组校对
firmar,v,n/a,A2,,符号,firmar,Contexto: firmar.,例句待内容组补充（firmar）。,firmar.jpg,A2|v|变位|日常,专四,alimento（待校对）,deporte（待校对）,艺术家,词库自动生成_待内容组校对
convencer,v,n/a,A2,,说服,convencer,Contexto: convencer.,例句待内容组补充（convencer）。,convencer.jpg,A2|v|变位|日常,专四,技术的,惊喜,identidad（待校对）,词库自动生成_待内容组校对
sostener,v,n/a,A2,,抓住,sostener,Contexto: sostener.,例句待内容组补充（sostener）。,sostener.jpg,A2|v|变位|日常,专四,ray（待校对）,俄语,哀叹,词库自动生成_待内容组校对
papa,n,f,A2,,爸爸,papa,Contexto: papa.,例句待内容组补充（papa）。,papa.jpg,A2|n|日常,专四,文章,明亮的,赌注,词库自动生成_待内容组校对
veras,n,n/a,A2,,你会看到,veras,Contexto: veras.,例句待内容组补充（veras）。,veras.jpg,A2|n|日常,专四,要求,意识,químico（待校对）,词库自动生成_待内容组校对
solamente,adv,n/a,A2,,仅有的,solamente,Contexto: solamente.,例句待内容组补充（solamente）。,solamente.jpg,A2|adv|日常,专四,垃圾,航班,治疗,词库自动生成_待内容组校对
pintar,v,n/a,A2,,画,pintar,Contexto: pintar.,例句待内容组补充（pintar）。,pintar.jpg,A2|v|变位|日常,专四,军士,cultural（待校对）,添加,词库自动生成_待内容组校对
batalla,n,f,A2,,战斗,batalla,Contexto: batalla.,例句待内容组补充（batalla）。,batalla.jpg,A2|n|日常,专四,canal（待校对）,寻找,单元,词库自动生成_待内容组校对
brillante,adj,n/a,A2,,明亮的,brillante,Contexto: brillante.,例句待内容组补充（brillante）。,brillante.jpg,A2|adj|日常,专四,lunes（待校对）,conceder（待校对）,在场,词库自动生成_待内容组校对
culpable,adj,n/a,A2,,有罪的,culpable,Contexto: culpable.,例句待内容组补充（culpable）。,culpable.jpg,A2|adj|日常,专四,inversión（待校对）,公民,etapa（待校对）,词库自动生成_待内容组校对
vuelo,n,m,A2,,航班,vuelo,Contexto: vuelo.,例句待内容组补充（vuelo）。,vuelo.jpg,A2|n|日常,专四,已婚,重要性,减少,词库自动生成_待内容组校对
inocente,adj,n/a,A2,,清白的,inocente,Contexto: inocente.,例句待内容组补充（inocente）。,inocente.jpg,A2|adj|日常,专四,feo（待校对）,作者,猫,词库自动生成_待内容组校对
montaña,n,f,A2,,山,montaña,Contexto: montaña.,例句待内容组补充（montaña）。,montaña.jpg,A2|n|日常,专四,dificultad（待校对）,目的地,提供,词库自动生成_待内容组校对
colegio,n,m,A2,,学校,colegio,Contexto: colegio.,例句待内容组补充（colegio）。,colegio.jpg,A2|n|日常,专四,大卫,obviamente（待校对）,以下,词库自动生成_待内容组校对
confianza,n,f,A2,,相信,confianza,Contexto: confianza.,例句待内容组补充（confianza）。,confianza.jpg,A2|n|日常,专四,演员,夏天,fbi（待校对）,词库自动生成_待内容组校对
