lemma,pos,gender,level,ipa,meaning_zh,meaning_en,example_es,example_zh,image_file,tags,exam_tags,distractor_1,distractor_2,distractor_3,copyright_note
telefónico,adj,n/a,B1,,telefónico（待校对）,telefónico,Contexto: telefónico.,例句待内容组补充（telefónico）。,telefónico.jpg,B1|adj|进阶,专四,martes（待校对）,criticar（待校对）,pintor（待校对）,词库自动生成_待内容组校对
caída,n,f,B1,,caída（待校对）,caída,Contexto: caída.,例句待内容组补充（caída）。,caída.jpg,B1|n|进阶,专四,viudo（待校对）,jurídico（待校对）,grano（待校对）,词库自动生成_待内容组校对
partida,n,f,B1,,partida（待校对）,partida,Contexto: partida.,例句待内容组补充（partida）。,partida.jpg,B1|n|进阶,专四,esperado（待校对）,pesadilla（待校对）,pintor（待校对）,词库自动生成_待内容组校对
ensayo,n,m,B1,,ensayo（待校对）,ensayo,Contexto: ensayo.,例句待内容组补充（ensayo）。,ensayo.jpg,B1|n|进阶,专四,testimonio（待校对）,chris（待校对）,digno（待校对）,词库自动生成_待内容组校对
medir,v,n/a,B1,,medir（待校对）,medir,Contexto: medir.,例句待内容组补充（medir）。,medir.jpg,B1|v|变位|进阶,专四,mina（待校对）,espacial（待校对）,encajar（待校对）,词库自动生成_待内容组校对
perdido,adj,n/a,B1,,perdido（待校对）,perdido,Contexto: perdido.,例句待内容组补充（perdido）。,perdido.jpg,B1|adj|进阶,专四,división（待校对）,raza（待校对）,dirigido（待校对）,词库自动生成_待内容组校对
puesta,n,f,B1,,puesta（待校对）,puesta,Contexto: puesta.,例句待内容组补充（puesta）。,puesta.jpg,B1|n|进阶,专四,enamorar（待校对）,reto（待校对）,distrito（待校对）,词库自动生成_待内容组校对
kevin,n,n/a,B1,,kevin（待校对）,kevin,Contexto: kevin.,例句待内容组补充（kevin）。,kevin.jpg,B1|n|进阶,专四,invitación（待校对）,salario（待校对）,martes（待校对）,词库自动生成_待内容组校对
chile,n,n/a,B1,,chile（待校对）,chile,Contexto: chile.,例句待内容组补充（chile）。,chile.jpg,B1|n|进阶,专四,sustituir（待校对）,fábrica（待校对）,almorzar（待校对）,词库自动生成_待内容组校对
sospechar,v,n/a,B1,,sospechar（待校对）,sospechar,Contexto: sospechar.,例句待内容组补充（sospechar）。,sospechar.jpg,B1|v|变位|进阶,专四,cortado（待校对）,firmado（待校对）,pasajero（待校对）,词库自动生成_待内容组校对
conectar,v,n/a,B1,,conectar（待校对）,conectar,Contexto: conectar.,例句待内容组补充（conectar）。,conectar.jpg,B1|v|变位|进阶,专四,thomas（待校对）,citar（待校对）,reaccionar（待校对）,词库自动生成_待内容组校对
muñeca,n,f,B1,,muñeca（待校对）,muñeca,Contexto: muñeca.,例句待内容组补充（muñeca）。,muñeca.jpg,B1|n|进阶,专四,garantía（待校对）,probable（待校对）,referencia（待校对）,词库自动生成_待内容组校对
gallo,n,m,B1,,gallo（待校对）,gallo,Contexto: gallo.,例句待内容组补充（gallo）。,gallo.jpg,B1|n|进阶,专四,elena（待校对）,detente（待校对）,contribuir（待校对）,词库自动生成_待内容组校对
venganza,n,f,B1,,venganza（待校对）,venganza,Contexto: venganza.,例句待内容组补充（venganza）。,venganza.jpg,B1|n|进阶,专四,apurar（待校对）,treinta（待校对）,distribución（待校对）,词库自动生成_待内容组校对
negociar,v,n/a,B1,,negociar（待校对）,negociar,Contexto: negociar.,例句待内容组补充（negociar）。,negociar.jpg,B1|v|变位|进阶,专四,marzo（待校对）,william（待校对）,laboral（待校对）,词库自动生成_待内容组校对
detectar,v,n/a,B1,,detectar（待校对）,detectar,Contexto: detectar.,例句待内容组补充（detectar）。,detectar.jpg,B1|v|变位|进阶,专四,lobo（待校对）,examinar（待校对）,cerebral（待校对）,词库自动生成_待内容组校对
episodio,n,m,B1,,episodio（待校对）,episodio,Contexto: episodio.,例句待内容组补充（episodio）。,episodio.jpg,B1|n|进阶,专四,and（待校对）,grasa（待校对）,amistad（待校对）,词库自动生成_待内容组校对
entrenamiento,n,m,B1,,entrenamiento（待校对）,entrenamiento,Contexto: entrenamiento.,例句待内容组补充（entrenamiento）。,entrenamiento.jpg,B1|n|进阶,专四,botón（待校对）,síntoma（待校对）,juguete（待校对）,词库自动生成_待内容组校对
solitario,adj,n/a,B1,,solitario（待校对）,solitario,Contexto: solitario.,例句待内容组补充（solitario）。,solitario.jpg,B1|adj|进阶,专四,breve（待校对）,mami（待校对）,cagar（待校对）,词库自动生成_待内容组校对
león,n,n/a,B1,,león（待校对）,león,Contexto: león.,例句待内容组补充（león）。,león.jpg,B1|n|进阶,专四,vela（待校对）,aplicación（待校对）,suicidio（待校对）,词库自动生成_待内容组校对
proporcionar,v,n/a,B1,,proporcionar（待校对）,proporcionar,Contexto: proporcionar.,例句待内容组补充（proporcionar）。,proporcionar.jpg,B1|v|变位|进阶,专四,chocolate（待校对）,retroceder（待校对）,karen（待校对）,词库自动生成_待内容组校对
ideal,adj,n/a,B1,,ideal（待校对）,ideal,Contexto: ideal.,例句待内容组补充（ideal）。,ideal.jpg,B1|adj|进阶,专四,electrónico（待校对）,anuncio（待校对）,brillar（待校对）,词库自动生成_待内容组校对
consumo,n,m,B1,,consumo（待校对）,consumo,Contexto: consumo.,例句待内容组补充（consumo）。,consumo.jpg,B1|n|进阶,专四,villa（待校对）,condenado（待校对）,móvil（待校对）,词库自动生成_待内容组校对
sagrado,adj,n/a,B1,,sagrado（待校对）,sagrado,Contexto: sagrado.,例句待内容组补充（sagrado）。,sagrado.jpg,B1|adj|进阶,专四,facultad（待校对）,esclavo（待校对）,determinar（待校对）,词库自动生成_待内容组校对
secuestrar,v,n/a,B1,,secuestrar（待校对）,secuestrar,Contexto: secuestrar.,例句待内容组补充（secuestrar）。,secuestrar.jpg,B1|v|变位|进阶,专四,representación（待校对）,galleta（待校对）,rose（待校对）,词库自动生成_待内容组校对
examinar,v,n/a,B1,,examinar（待校对）,examinar,Contexto: examinar.,例句待内容组补充（examinar）。,examinar.jpg,B1|v|变位|进阶,专四,cable（待校对）,despierto（待校对）,vencer（待校对）,词库自动生成_待内容组校对
misterio,n,m,B1,,misterio（待校对）,misterio,Contexto: misterio.,例句待内容组补充（misterio）。,misterio.jpg,B1|n|进阶,专四,in（待校对）,cargado（待校对）,instante（待校对）,词库自动生成_待内容组校对
pantalla,n,f,B1,,pantalla（待校对）,pantalla,Contexto: pantalla.,例句待内容组补充（pantalla）。,pantalla.jpg,B1|n|进阶,专四,octubre（待校对）,molesto（待校对）,docena（待校对）,词库自动生成_待内容组校对
clínica,n,f,B1,,clínica（待校对）,clínica,Contexto: clínica.,例句待内容组补充（clínica）。,clínica.jpg,B1|n|进阶,专四,últimamente（待校对）,elevar（待校对）,publicidad（待校对）,词库自动生成_待内容组校对
brian,n,n/a,B1,,brian（待校对）,brian,Contexto: brian.,例句待内容组补充（brian）。,brian.jpg,B1|n|进阶,专四,violación（待校对）,regional（待校对）,instante（待校对）,词库自动生成_待内容组校对
magnífico,adj,n/a,B1,,magnífico（待校对）,magnífico,Contexto: magnífico.,例句待内容组补充（magnífico）。,magnífico.jpg,B1|adj|进阶,专四,晚的,potencial（待校对）,progreso（待校对）,词库自动生成_待内容组校对
animar,v,n/a,B1,,animar（待校对）,animar,Contexto: animar.,例句待内容组补充（animar）。,animar.jpg,B1|v|变位|进阶,专四,significativo（待校对）,manzana（待校对）,aparato（待校对）,词库自动生成_待内容组校对
habitual,adj,n/a,B1,,habitual（待校对）,habitual,Contexto: habitual.,例句待内容组补充（habitual）。,habitual.jpg,B1|adj|进阶,专四,ryan（待校对）,aterrizar（待校对）,quejarse（待校对）,词库自动生成_待内容组校对
dicho,adj,n/a,B1,,dicho（待校对）,dicho,Contexto: dicho.,例句待内容组补充（dicho）。,dicho.jpg,B1|adj|进阶,专四,milagro（待校对）,funeral（待校对）,orgullo（待校对）,词库自动生成_待内容组校对
instrucción,n,f,B1,,instrucción（待校对）,instrucción,Contexto: instrucción.,例句待内容组补充（instrucción）。,instrucción.jpg,B1|n|进阶,专四,matt（待校对）,dormitorio（待校对）,brindar（待校对）,词库自动生成_待内容组校对
llegada,n,f,B1,,llegada（待校对）,llegada,Contexto: llegada.,例句待内容组补充（llegada）。,llegada.jpg,B1|n|进阶,专四,elevar（待校对）,lector（待校对）,parlamento（待校对）,词库自动生成_待内容组校对
encargado,adj,n/a,B1,,encargado（待校对）,encargado,Contexto: encargado.,例句待内容组补充（encargado）。,encargado.jpg,B1|adj|进阶,专四,pluma（待校对）,auténtico（待校对）,participación（待校对）,词库自动生成_待内容组校对
billete,n,n/a,B1,,billete（待校对）,billete,Contexto: billete.,例句待内容组补充（billete）。,billete.jpg,B1|n|进阶,专四,cola（待校对）,inicio（待校对）,r（待校对）,词库自动生成_待内容组校对
eric,adv,n/a,B1,,eric（待校对）,eric,Contexto: eric.,例句待内容组补充（eric）。,eric.jpg,B1|adv|进阶,专四,lío（待校对）,habitual（待校对）,diseño（待校对）,词库自动生成_待内容组校对
cero,n,m,B1,,cero（待校对）,cero,Contexto: cero.,例句待内容组补充（cero）。,cero.jpg,B1|n|进阶,专四,ausencia（待校对）,argentino（待校对）,adolescente（待校对）,词库自动生成_待内容组校对
agosto,n,m,B1,,agosto（待校对）,agosto,Contexto: agosto.,例句待内容组补充（agosto）。,agosto.jpg,B1|n|进阶,专四,digno（待校对）,mina（待校对）,acusación（待校对）,词库自动生成_待内容组校对
afectado,adj,n/a,B1,,afectado（待校对）,afectado,Contexto: afectado.,例句待内容组补充（afectado）。,afectado.jpg,B1|adj|进阶,专四,sujetar（待校对）,generar（待校对）,pesadilla（待校对）,词库自动生成_待内容组校对
mr,adv,n/a,B1,,mr（待校对）,mr,Contexto: mr.,例句待内容组补充（mr）。,mr.jpg,B1|adv|进阶,专四,ala（待校对）,enfadado（待校对）,fracaso（待校对）,词库自动生成_待内容组校对
estómago,n,m,B1,,estómago（待校对）,estómago,Contexto: estómago.,例句待内容组补充（estómago）。,estómago.jpg,B1|n|进阶,专四,alcance（待校对）,impulso（待校对）,cincuenta（待校对）,词库自动生成_待内容组校对
disposición,n,f,B1,,disposición（待校对）,disposición,Contexto: disposición.,例句待内容组补充（disposición）。,disposición.jpg,B1|n|进阶,专四,elevar（待校对）,gallo（待校对）,ahorrar（待校对）,词库自动生成_待内容组校对
involucrado,adj,n/a,B1,,involucrado（待校对）,involucrado,Contexto: involucrado.,例句待内容组补充（involucrado）。,involucrado.jpg,B1|adj|进阶,专四,electrónico（待校对）,prostituto（待校对）,alquilar（待校对）,词库自动生成_待内容组校对
parado,adj,n/a,B1,,parado（待校对）,parado,Contexto: parado.,例句待内容组补充（parado）。,parado.jpg,B1|adj|进阶,专四,sopa（待校对）,mágico（待校对）,esquina（待校对）,词库自动生成_待内容组校对
provincia,n,f,B1,,provincia（待校对）,provincia,Contexto: provincia.,例句待内容组补充（provincia）。,provincia.jpg,B1|n|进阶,专四,centrar（待校对）,excusa（待校对）,penal（待校对）,词库自动生成_待内容组校对
asqueroso,adj,n/a,B1,,asqueroso（待校对）,asqueroso,Contexto: asqueroso.,例句待内容组补充（asqueroso）。,asqueroso.jpg,B1|adj|进阶,专四,lástima（待校对）,aguardar（待校对）,abril（待校对）,词库自动生成_待内容组校对
afortunado,adj,n/a,B1,,afortunado（待校对）,afortunado,Contexto: afortunado.,例句待内容组补充（afortunado）。,afortunado.jpg,B1|adj|进阶,专四,arder（待校对）,oreja（待校对）,charla（待校对）,词库自动生成_待内容组校对
solucionar,v,n/a,B1,,solucionar（待校对）,solucionar,Contexto: solucionar.,例句待内容组补充（solucionar）。,solucionar.jpg,B1|v|变位|进阶,专四,curioso（待校对）,whisky（待校对）,humo（待校对）,词库自动生成_待内容组校对
aparentemente,adv,n/a,B1,,aparentemente（待校对）,aparentemente,Contexto: aparentemente.,例句待内容组补充（aparentemente）。,aparentemente.jpg,B1|adv|进阶,专四,encargo（待校对）,estómago（待校对）,depósito（待校对）,词库自动生成_待内容组校对
alianza,n,f,B1,,alianza（待校对）,alianza,Contexto: alianza.,例句待内容组补充（alianza）。,alianza.jpg,B1|n|进阶,专四,habitante（待校对）,salsa（待校对）,suicidio（待校对）,词库自动生成_待内容组校对
destinado,adj,n/a,B1,,destinado（待校对）,destinado,Contexto: destinado.,例句待内容组补充（destinado）。,destinado.jpg,B1|adj|进阶,专四,fácilmente（待校对）,h（待校对）,encerrar（待校对）,词库自动生成_待内容组校对
kilo,n,m,B1,,kilo（待校对）,kilo,Contexto: kilo.,例句待内容组补充（kilo）。,kilo.jpg,B1|n|进阶,专四,saco（待校对）,muchísimo（待校对）,interpretar（待校对）,词库自动生成_待内容组校对
acceder,v,n/a,B1,,acceder（待校对）,acceder,Contexto: acceder.,例句待内容组补充（acceder）。,acceder.jpg,B1|v|变位|进阶,专四,determinar（待校对）,sección（待校对）,batir（待校对）,词库自动生成_待内容组校对
