lemma,pos,gender,level,ipa,meaning_zh,meaning_en,example_es,example_zh,image_file,tags,exam_tags,distractor_1,distractor_2,distractor_3,copyright_note
inocente,adj,n/a,A2,,清白的,inocente,Contexto: inocente.,例句待内容组补充（inocente）。,inocente.jpg,A2|adj|日常,专四,feo（待校对）,作者,猫,词库自动生成_待内容组校对
montaña,n,f,A2,,山,montaña,Contexto: montaña.,例句待内容组补充（montaña）。,montaña.jpg,A2|n|日常,专四,dificultad（待校对）,目的地,提供,词库自动生成_待内容组校对
colegio,n,m,A2,,学校,colegio,Contexto: colegio.,例句待内容组补充（colegio）。,colegio.jpg,A2|n|日常,专四,大卫,obviamente（待校对）,以下,词库自动生成_待内容组校对
confianza,n,f,A2,,相信,confianza,Contexto: confianza.,例句待内容组补充（confianza）。,confianza.jpg,A2|n|日常,专四,演员,夏天,fbi（待校对）,词库自动生成_待内容组校对
viento,n,m,A2,,风,viento,Contexto: viento.,例句待内容组补充（viento）。,viento.jpg,A2|n|日常,专四,preciso（待校对）,日记,回答,词库自动生成_待内容组校对
fantástico,adj,n/a,A2,,极好的,fantástico,Contexto: fantástico.,例句待内容组补充（fantástico）。,fantástico.jpg,A2|adj|日常,专四,木板,次要的,风格,词库自动生成_待内容组校对
tratamiento,n,m,A2,,治疗,tratamiento,Contexto: tratamiento.,例句待内容组补充（tratamiento）。,tratamiento.jpg,A2|n|日常,专四,斗争,分析,piloto（待校对）,词库自动生成_待内容组校对
peseta,n,f,A2,,比塞塔,peseta,Contexto: peseta.,例句待内容组补充（peseta）。,peseta.jpg,A2|n|日常,专四,重要性,季节,china（待校对）,词库自动生成_待内容组校对
dueño,n,m,A2,,所有者,dueño,Contexto: dueño.,例句待内容组补充（dueño）。,dueño.jpg,A2|n|日常,专四,ciego（待校对）,同事,路,词库自动生成_待内容组校对
pensamiento,n,m,A2,,想法,pensamiento,Contexto: pensamiento.,例句待内容组补充（pensamiento）。,pensamiento.jpg,A2|n|日常,专四,puerto（待校对）,元素,选择,词库自动生成_待内容组校对
favorito,adj,n/a,A2,,最喜欢的,favorito,Contexto: favorito.,例句待内容组补充（favorito）。,favorito.jpg,A2|adj|日常,专四,公民,道德,相信,词库自动生成_待内容组校对
calor,n,m,A2,,热,calor,Contexto: calor.,例句待内容组补充（calor）。,calor.jpg,A2|n|日常,专四,那,射线,战斗,词库自动生成_待内容组校对
armado,adj,n/a,A2,,武装的,armado,Contexto: armado.,例句待内容组补充（armado）。,armado.jpg,A2|adj|日常,专四,método（待校对）,命令,manuel（待校对）,词库自动生成_待内容组校对
contrato,n,m,A2,,合同,contrato,Contexto: contrato.,例句待内容组补充（contrato）。,contrato.jpg,A2|n|日常,专四,增加,查出,战斗,词库自动生成_待内容组校对
seguido,adj,n/a,A2,,持续,seguido,Contexto: seguido.,例句待内容组补充（seguido）。,seguido.jpg,A2|adj|日常,专四,asistir（待校对）,道德,乙,词库自动生成_待内容组校对
atender,v,n/a,A2,,出席,atender,Contexto: atender.,例句待内容组补充（atender）。,atender.jpg,A2|v|变位|日常,专四,ciego（待校对）,放,签名,词库自动生成_待内容组校对
rechazar,v,n/a,A2,,衰退,rechazar,Contexto: rechazar.,例句待内容组补充（rechazar）。,rechazar.jpg,A2|v|变位|日常,专四,属于,气氛,地区,词库自动生成_待内容组校对
carácter,n,n/a,A2,,特点,carácter,Contexto: carácter.,例句待内容组补充（carácter）。,carácter.jpg,A2|n|日常,专四,记忆,原因,耶稣,词库自动生成_待内容组校对
londres,n,n/a,A2,,伦敦,londres,Contexto: londres.,例句待内容组补充（londres）。,londres.jpg,A2|n|日常,专四,直的,领导者,旅行,词库自动生成_待内容组校对
exterior,adj,n/a,A2,,国外,exterior,Contexto: exterior.,例句待内容组补充（exterior）。,exterior.jpg,A2|adj|日常,专四,学生,惊喜,赌注,词库自动生成_待内容组校对
crisis,n,f,A2,,危机,crisis,Contexto: crisis.,例句待内容组补充（crisis）。,crisis.jpg,A2|n|日常,专四,粉色的,c,estadounidense（待校对）,词库自动生成_待内容组校对
trasero,n,m,A2,,后部,trasero,Contexto: trasero.,例句待内容组补充（trasero）。,trasero.jpg,A2|n|日常,专四,巨大的,borracho（待校对）,干净的,词库自动生成_待内容组校对
herido,adj,n/a,A2,,受伤的,herido,Contexto: herido.,例句待内容组补充（herido）。,herido.jpg,A2|adj|日常,专四,增加,系列,内部的,词库自动生成_待内容组校对
interno,adj,n/a,A2,,内部的,interno,Contexto: interno.,例句待内容组补充（interno）。,interno.jpg,A2|adj|日常,专四,负担,彼得,乔,词库自动生成_待内容组校对
insistir,v,n/a,A2,,坚持,insistir,Contexto: insistir.,例句待内容组补充（insistir）。,insistir.jpg,A2|v|变位|日常,专四,射击,作者,猫,词库自动生成_待内容组校对
identificar,v,n/a,A2,,确认,identificar,Contexto: identificar.,例句待内容组补充（identificar）。,identificar.jpg,A2|v|变位|日常,专四,坚持,产品,科学家,词库自动生成_待内容组校对
sospechoso,adj,n/a,A2,,可疑的,sospechoso,Contexto: sospechoso.,例句待内容组补充（sospechoso）。,sospechoso.jpg,A2|adj|日常,专四,plano（待校对）,诅咒,hielo（待校对）,词库自动生成_待内容组校对
importancia,n,f,A2,,重要性,importancia,Contexto: importancia.,例句待内容组补充（importancia）。,importancia.jpg,A2|n|日常,专四,烧伤,噪音,风格,词库自动生成_待内容组校对
compra,n,f,A2,,买,compra,Contexto: compra.,例句待内容组补充（compra）。,compra.jpg,A2|n|日常,专四,想象,pollo（待校对）,um（待校对）,词库自动生成_待内容组校对
constituir,v,n/a,A2,,化妆品,constituir,Contexto: constituir.,例句待内容组补充（constituir）。,constituir.jpg,A2|v|变位|日常,专四,地区,existencia（待校对）,宣布,词库自动生成_待内容组校对
cuello,n,m,A2,,脖子,cuello,Contexto: cuello.,例句待内容组补充（cuello）。,cuello.jpg,A2|n|日常,专四,证人,república（待校对）,提取,词库自动生成_待内容组校对
práctica,n,f,A2,,实践,práctica,Contexto: práctica.,例句待内容组补充（práctica）。,práctica.jpg,A2|n|日常,专四,p（待校对）,委员会,delito（待校对）,词库自动生成_待内容组校对
aprovechar,v,n/a,A2,,杠杆作用,aprovechar,Contexto: aprovechar.,例句待内容组补充（aprovechar）。,aprovechar.jpg,A2|v|变位|日常,专四,欧洲,坦率,sencillo（待校对）,词库自动生成_待内容组校对
campaña,n,f,A2,,活动,campaña,Contexto: campaña.,例句待内容组补充（campaña）。,campaña.jpg,A2|n|日常,专四,所有者,鬼,cien（待校对）,词库自动生成_待内容组校对
sargento,n,m,A2,,军士,sargento,Contexto: sargento.,例句待内容组补充（sargento）。,sargento.jpg,A2|n|日常,专四,alex（待校对）,美丽,萨姆,词库自动生成_待内容组校对
d,n,n/a,A2,,d,d,Contexto: d.,例句待内容组补充（d）。,d.jpg,A2|n|日常,专四,china（待校对）,威严,rogar（待校对）,词库自动生成_待内容组校对
max,adv,n/a,A2,,最大限度,max,Contexto: max.,例句待内容组补充（max）。,max.jpg,A2|adv|日常,专四,逮捕,睡着了,纯的,词库自动生成_待内容组校对
sonreír,v,n/a,A2,,微笑,sonreír,Contexto: sonreír.,例句待内容组补充（sonreír）。,sonreír.jpg,A2|v|变位|日常,专四,beneficio（待校对）,territorio（待校对）,autobús（待校对）,词库自动生成_待内容组校对
bala,n,f,A2,,子弹,bala,Contexto: bala.,例句待内容组补充（bala）。,bala.jpg,A2|n|日常,专四,炸弹,reino（待校对）,因为,词库自动生成_待内容组校对
acaso,adv,n/a,A2,,也许,acaso,Contexto: acaso.,例句待内容组补充（acaso）。,acaso.jpg,A2|adv|日常,专四,性的,开玩笑,ciego（待校对）,词库自动生成_待内容组校对
calma,n,m,A2,,冷静的,calma,Contexto: calma.,例句待内容组补充（calma）。,calma.jpg,A2|n|日常,专四,日记,监狱,墨西哥,词库自动生成_待内容组校对
fe,n,n/a,A2,,信仰,fe,Contexto: fe.,例句待内容组补充（fe）。,fe.jpg,A2|n|日常,专四,滋扰,增加,resistir（待校对）,词库自动生成_待内容组校对
aquél,pron,n/a,A2,,那,aquél,Contexto: aquél.,例句待内容组补充（aquél）。,aquél.jpg,A2|pron|日常,专四,公民,学校,文化,词库自动生成_待内容组校对
título,n,m,A2,,资质,título,Contexto: título.,例句待内容组补充（título）。,título.jpg,A2|n|日常,专四,interrumpir（待校对）,原因,婴儿,词库自动生成_待内容组校对
impedir,v,n/a,A2,,防止,impedir,Contexto: impedir.,例句待内容组补充（impedir）。,impedir.jpg,A2|v|变位|日常,专四,universo（待校对）,truco（待校对）,发誓,词库自动生成_待内容组校对
trabajador,n,m,A2,,工人,trabajador,Contexto: trabajador.,例句待内容组补充（trabajador）。,trabajador.jpg,A2|n|日常,专四,季节,没有任何,直的,词库自动生成_待内容组校对
relajar,v,n/a,A2,,放松,relajar,Contexto: relajar.,例句待内容组补充（relajar）。,relajar.jpg,A2|v|变位|日常,专四,recién（待校对）,也许,叉,词库自动生成_待内容组校对
toque,n,n/a,A2,,触碰,toque,Contexto: toque.,例句待内容组补充（toque）。,toque.jpg,A2|n|日常,专四,意图,聪明的,严肃的,词库自动生成_待内容组校对
té,n,n/a,A2,,茶,té,Contexto: té.,例句待内容组补充（té）。,té.jpg,A2|n|日常,专四,alimentar（待校对）,plano（待校对）,沟通,词库自动生成_待内容组校对
comandante,n,n/a,A2,,指挥官,comandante,Contexto: comandante.,例句待内容组补充（comandante）。,comandante.jpg,A2|n|日常,专四,即时,南,学期,词库自动生成_待内容组校对
colega,n,f,A2,,同事,colega,Contexto: colega.,例句待内容组补充（colega）。,colega.jpg,A2|n|日常,专四,植物,寻找,他妈的,词库自动生成_待内容组校对
sucio,adj,n/a,A2,,肮脏的,sucio,Contexto: sucio.,例句待内容组补充（sucio）。,sucio.jpg,A2|adj|日常,专四,彼得,pleno（待校对）,射击,词库自动生成_待内容组校对
curso,n,m,A2,,课程,curso,Contexto: curso.,例句待内容组补充（curso）。,curso.jpg,A2|n|日常,专四,餐厅,tender（待校对）,fingir（待校对）,词库自动生成_待内容组校对
adecuado,adj,n/a,A2,,合适的,adecuado,Contexto: adecuado.,例句待内容组补充（adecuado）。,adecuado.jpg,A2|adj|日常,专四,到期的,veinte（待校对）,领导者,词库自动生成_待内容组校对
james,adv,n/a,A2,,詹姆斯,james,Contexto: james.,例句待内容组补充（james）。,james.jpg,A2|adv|日常,专四,添加,原来的,入口,词库自动生成_待内容组校对
ruido,n,m,A2,,噪音,ruido,Contexto: ruido.,例句待内容组补充（ruido）。,ruido.jpg,A2|n|日常,专四,marco（待校对）,访问,手表,词库自动生成_待内容组校对
excepto,prep,n/a,A2,,除了,excepto,Contexto: excepto.,例句待内容组补充（excepto）。,excepto.jpg,A2|prep|语法|日常,专四,汤姆,去哪里,t,词库自动生成_待内容组校对
b,n,n/a,A2,,乙,b,Contexto: b.,例句待内容组补充（b）。,b.jpg,A2|n|日常,专四,意志,欧洲,要求,词库自动生成_待内容组校对
gana,n,f,A2,,赢,gana,Contexto: gana.,例句待内容组补充（gana）。,gana.jpg,A2|n|日常,专四,mexicano（待校对）,identidad（待校对）,排除,词库自动生成_待内容组校对
pistola,n,f,A2,,枪,pistola,Contexto: pistola.,例句待内容组补充（pistola）。,pistola.jpg,A2|n|日常,专四,capítulo（待校对）,剧院,日记,词库自动生成_待内容组校对
leche,n,n/a,A2,,牛奶,leche,Contexto: leche.,例句待内容组补充（leche）。,leche.jpg,A2|n|日常,专四,收音机,asociación（待校对）,航班,词库自动生成_待内容组校对
colgar,v,n/a,A2,,悬挂,colgar,Contexto: colgar.,例句待内容组补充（colgar）。,colgar.jpg,A2|v|变位|日常,专四,因为,后退,花费,词库自动生成_待内容组校对
fútbol,n,n/a,A2,,足球,fútbol,Contexto: fútbol.,例句待内容组补充（fútbol）。,fútbol.jpg,A2|n|日常,专四,逃跑,权威,或者,词库自动生成_待内容组校对
afectar,v,n/a,A2,,影响,afectar,Contexto: afectar.,例句待内容组补充（afectar）。,afectar.jpg,A2|v|变位|日常,专四,想象,赢,químico（待校对）,词库自动生成_待内容组校对
vía,n,f,A2,,通过,vía,Contexto: vía.,例句待内容组补充（vía）。,vía.jpg,A2|n|日常,专四,inspector（待校对）,humor（待校对）,文章,词库自动生成_待内容组校对
código,n,m,A2,,代码,código,Contexto: código.,例句待内容组补充（código）。,código.jpg,A2|n|日常,专四,原因,线索,说谎,词库自动生成_待内容组校对
dedicar,v,n/a,A2,,奉献,dedicar,Contexto: dedicar.,例句待内容组补充（dedicar）。,dedicar.jpg,A2|v|变位|日常,专四,意志,acudir（待校对）,即时,词库自动生成_待内容组校对
pan,n,n/a,A2,,面包,pan,Contexto: pan.,例句待内容组补充（pan）。,pan.jpg,A2|n|日常,专四,撤消,婴儿,允许,词库自动生成_待内容组校对
porqué,n,n/a,A2,,因为,porqué,Contexto: porqué.,例句待内容组补充（porqué）。,porqué.jpg,A2|n|日常,专四,七月,当前的,suficientemente（待校对）,词库自动生成_待内容组校对
diente,n,n/a,A2,,齿,diente,Contexto: diente.,例句待内容组补充（diente）。,diente.jpg,A2|n|日常,专四,演员,伤心,生产,词库自动生成_待内容组校对
calidad,n,f,A2,,质量,calidad,Contexto: calidad.,例句待内容组补充（calidad）。,calidad.jpg,A2|n|日常,专四,分离,早期的,厨房,词库自动生成_待内容组校对
amenaza,n,f,A2,,威胁,amenaza,Contexto: amenaza.,例句待内容组补充（amenaza）。,amenaza.jpg,A2|n|日常,专四,英俊的,邮政,即时,词库自动生成_待内容组校对
actitud,n,n/a,A2,,态度,actitud,Contexto: actitud.,例句待内容组补充（actitud）。,actitud.jpg,A2|n|日常,专四,出席,白痴,claramente（待校对）,词库自动生成_待内容组校对
lengua,n,f,A2,,语言,lengua,Contexto: lengua.,例句待内容组补充（lengua）。,lengua.jpg,A2|n|日常,专四,procedimiento（待校对）,墙,展示,词库自动生成_待内容组校对
contener,v,n/a,A2,,包含,contener,Contexto: contener.,例句待内容组补充（contener）。,contener.jpg,A2|v|变位|日常,专四,jurado（待校对）,因为,理论,词库自动生成_待内容组校对
dudar,v,n/a,A2,,老兄,dudar,Contexto: dudar.,例句待内容组补充（dudar）。,dudar.jpg,A2|v|变位|日常,专四,邻里,他妈的,宣布,词库自动生成_待内容组校对
pedido,n,m,A2,,命令,pedido,Contexto: pedido.,例句待内容组补充（pedido）。,pedido.jpg,A2|n|日常,专四,身体的,签名,taxi（待校对）,词库自动生成_待内容组校对
rico,n,m,A2,,富有的,rico,Contexto: rico.,例句待内容组补充（rico）。,rico.jpg,A2|n|日常,专四,oeste（待校对）,兴趣,毛皮,词库自动生成_待内容组校对
cuanto,adj,n/a,A2,,多少,cuanto,Contexto: cuanto.,例句待内容组补充（cuanto）。,cuanto.jpg,A2|adj|日常,专四,战斗,假装,universo（待校对）,词库自动生成_待内容组校对
